_index,_type,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.system.eventID,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.win.eventdata.processName,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.objectServer,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.subjectUserName,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.decoder,_source.full_log,_source.data.win.eventdata.data,_source.data.win.eventdata.ticketOptions,_source.data.win.eventdata.serviceSid,_source.data.win.eventdata.serviceName,_source.data.win.eventdata.ticketEncryptionType,_source.data.win.eventdata.status,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.errorDescription,_source.data.win.eventdata.processingTimeInMilliseconds,_source.data.win.eventdata.errorCode,_source.data.win.eventdata.supportInfo1,_source.data.win.eventdata.supportInfo2,_source.data.win.eventdata.processingMode,_source.data.win.eventdata.accessList,_source.data.win.eventdata.accessReason,_source.data.win.eventdata.restrictedSidCount,_source.data.win.eventdata.transactionId,_source.data.win.eventdata.objectType,_source.data.win.eventdata.objectName,_source.data.win.eventdata.accessMask,_source.data.win.eventdata.handleId,_source.data.win.eventdata.binary,_source.data.win.eventdata.accountDomain,_source.data.win.eventdata.logonID,_source.data.win.eventdata.accountName,_source.data.win.eventdata.clientName,_source.data.win.eventdata.sessionName,_source.data.win.eventdata.clientAddress,_source.data.win.system.eventSourceName,_source.data.win.eventdata.lmPackageName
wazuh-alerts-4.x-2023.05.09,_doc,n8UBAIgBy0XUe2K5AaGa,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6933976Z,1162745,6308,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",282,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.010",EventChannel,1683627245.13161266,"May 9, 2023 @ 10:14:05.010",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,osUBAIgBy0XUe2K5AaGa,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6938277Z,1162749,6308,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",285,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.055",EventChannel,1683627245.13169576,"May 9, 2023 @ 10:14:05.055",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,rMUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6948796Z,1162759,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",295,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.219",EventChannel,1683627245.13197276,"May 9, 2023 @ 10:14:05.219",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,rsUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6951650Z,1162762,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",297,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.263",EventChannel,1683627245.13202816,"May 9, 2023 @ 10:14:05.263",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,r8UBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6951546Z,1162761,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",298,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.263",EventChannel,1683627245.13205586,"May 9, 2023 @ 10:14:05.263",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,sMUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6955925Z,1162765,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",299,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.306",EventChannel,1683627245.13208356,"May 9, 2023 @ 10:14:05.306",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,t8UBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6960499Z,1162772,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",306,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.412",EventChannel,1683627245.13227746,"May 9, 2023 @ 10:14:05.412",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,uMUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6964181Z,1162775,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",307,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.459",EventChannel,1683627245.13230516,"May 9, 2023 @ 10:14:05.459",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,usUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6967082Z,1162777,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",309,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.490",EventChannel,1683627245.13236056,"May 9, 2023 @ 10:14:05.490",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,vcUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6968770Z,1162780,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",312,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.550",EventChannel,1683627245.13244366,"May 9, 2023 @ 10:14:05.550",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,vsUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6970676Z,1162782,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",313,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.594",EventChannel,1683627245.13247136,"May 9, 2023 @ 10:14:05.594",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,w8UBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6974412Z,1162785,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",318,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.638",EventChannel,1683627245.13260986,"May 9, 2023 @ 10:14:05.638",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,xcUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6977450Z,1162788,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",320,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.662",EventChannel,1683627245.13266526,"May 9, 2023 @ 10:14:05.662",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,xsUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6980344Z,1162790,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",321,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.706",EventChannel,1683627245.13269296,"May 9, 2023 @ 10:14:05.706",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,x8UBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6979154Z,1162789,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",322,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.706",EventChannel,1683627245.13272066,"May 9, 2023 @ 10:14:05.706",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.05.09,_doc,zcUBAIgBy0XUe2K5AaHP,1,1,10.77.77.77,dc,003,ovelse-siem-server,0x3677203, , , , , , , , , , ,S-1-5-21-2082646183-1217588593-2819094730-500,0x674, , , , , ,4673,0x8010000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""A privileged service was called.

Subject:
	Security ID:		S-1-5-21-2082646183-1217588593-2819094730-500
	Account Name:		Administrator
	Account Domain:		DJIKSTRA
	Logon ID:		0x3677203

Service:
	Server:	Security
	Service Name:	-

Process:
	Process ID:	0x674
	Process Name:	C:\Windows\System32\svchost.exe

Service Request Information:
	Privileges:		SeTcbPrivilege""",0,2023-05-09T10:13:57.6986459Z,1162795,1252,dc.djikstra.xrg,13056,4,AUDIT_FAILURE,Microsoft-Windows-Security-Auditing,false,4,"[""164.312.b""]","[""10.2.2""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Failed attempt to perform a privileged operation.,"[""windows"",""windows_security""]","[""AC.6"",""AU.14""]","[""IV_32.2""]",328,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",60107, ,windows_eventchannel,log,"May 9, 2023 @ 10:14:05.795",EventChannel,1683627245.13288686,"May 9, 2023 @ 10:14:05.795",C:\\Windows\\System32\\svchost.exe,DJIKSTRA,Security,SeTcbPrivilege,Administrator, , , ,"{""name"":""windows_eventchannel""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
